GWAS_1,dataset,gene_2,nsnps,PP.H0.abf,PP.H1.abf,PP.H2.abf,PP.H3.abf,PP.H4.abf,sum_PPH3_PPH4,ratio_PPH4_PPH3,p12,gene_name,Eqtl_type,Cell_resolution,Cell_name,Treatment,significant
foo2020,response_subtype_Dendritic-plasmacytoid_IAV,ENSG00000145335,358,6.804348310139875e-11,0.7483064371626708,3.8151176493151084e-12,0.04174671035252554,0.20994685241294644,0.251693562765472,5.029063383439633,1e-5,SNCA,response,subtype,Dendritic-plasmacytoid,IAV,Not_signif
foo2020,response_subtype_Dendritic-plasmacytoid_IAV,ENSG00000188906,928,1.4763300332735733e-8,0.8415803228768276,1.2598679563527902e-9,0.07173194752332294,0.08668771357668284,0.15841966110000577,1.2084951903543002,1e-5,LRRK2,response,subtype,Dendritic-plasmacytoid,IAV,Not_signif
foo2020,response_subtype_Mono-cd14_COV,ENSG00000145335,358,8.254736160776436e-11,0.9078124641243561,2.7378062122017277e-12,0.030046811947517148,0.06214072384284016,0.09218753579035731,2.0681303544409815,1e-5,SNCA,response,subtype,Mono-cd14,COV,Not_signif
foo2020,response_subtype_Mono-cd14_COV,ENSG00000188906,928,1.3144542971979094e-8,0.749303236343266,1.6836619735708786e-9,0.09582209224093853,0.15487465658758903,0.25069674882852755,1.6162729592479217,1e-5,LRRK2,response,subtype,Mono-cd14,COV,Not_signif
foo2020,response_subtype_Mono-cd14_IAV,ENSG00000145335,358,8.00920897527077e-11,0.8808106757034829,2.5751814042429086e-12,0.028229530778526,0.09095979343532248,0.11918932421384848,3.222150383899223,1e-5,SNCA,response,subtype,Mono-cd14,IAV,Not_signif
foo2020,response_subtype_Mono-cd14_IAV,ENSG00000188906,928,1.4812471846907289e-8,0.8443833396711877,1.3807919217610884e-9,0.07863491094332012,0.07698173319222866,0.15561664413554877,0.9789765419549713,1e-5,LRRK2,response,subtype,Mono-cd14,IAV,Not_signif
foo2020,response_subtype_Mono-cd14-infected_IAV,ENSG00000145335,358,7.869818909332904e-11,0.8654812894252413,2.4562772976799258e-12,0.02690523227177234,0.10761347822183076,0.1345187104936031,3.9997230700265534,1e-5,SNCA,response,subtype,Mono-cd14-infected,IAV,Not_signif
foo2020,response_subtype_Mono-cd14-infected_IAV,ENSG00000188906,928,1.4533097488410569e-8,0.8284576348810578,1.3010260072085961e-9,0.07406737045142085,0.09747497883339765,0.17154234928481848,1.3160313136447759,1e-5,LRRK2,response,subtype,Mono-cd14-infected,IAV,Not_signif
foo2020,response_subtype_Mono-cd16_COV,ENSG00000145335,358,6.977327995598033e-11,0.7673298331187272,3.981004679357877e-12,0.04359191725737976,0.18907824955014005,0.2326701668075198,4.337461195702069,1e-5,SNCA,response,subtype,Mono-cd16,COV,Not_signif
foo2020,response_subtype_Mono-cd16_COV,ENSG00000188906,928,1.5079840540718065e-8,0.8596246628572705,1.1445731916105974e-9,0.06517106551097546,0.07520425540734173,0.14037532091831717,1.153951601338735,1e-5,LRRK2,response,subtype,Mono-cd16,COV,Not_signif
foo2020,response_subtype_Mono-cd16_IAV,ENSG00000145335,358,7.28064894127803e-11,0.8006874752959167,3.7389984828778865e-12,0.040961187312838106,0.1583513373146983,0.1993125246275364,3.865887385180059,1e-5,SNCA,response,subtype,Mono-cd16,IAV,Not_signif
foo2020,response_subtype_Mono-cd16_IAV,ENSG00000188906,928,1.3683503250469708e-8,0.7800266081481574,1.0586191405542467e-9,0.06018668177931993,0.1597866953304019,0.21997337710972184,2.6548513825080886,1e-5,LRRK2,response,subtype,Mono-cd16,IAV,Not_signif
foo2020,response_subtype_NK-CD56-bright_COV,ENSG00000145335,358,8.29149962443975e-11,0.9118555164870132,2.2999606419989273e-12,0.02523084375166482,0.06291363967610782,0.08814448342777263,2.493521037002837,1e-5,SNCA,response,subtype,NK-CD56-bright,COV,Not_signif
foo2020,response_subtype_NK-CD56-bright_COV,ENSG00000188906,928,1.517811294664257e-8,0.8652266706227322,1.0292889100025123e-9,0.05859832689951106,0.07617498627035585,0.1347733131698669,1.2999515566542812,1e-5,LRRK2,response,subtype,NK-CD56-bright,COV,Not_signif
foo2020,response_subtype_NK-CD56-bright_IAV,ENSG00000145335,358,8.215291210821682e-11,0.9034745160036353,3.0827644685016104e-12,0.03383993658326515,0.06268554732786297,0.09652548391112811,1.8524132624664202,1e-5,SNCA,response,subtype,NK-CD56-bright,IAV,Not_signif
foo2020,response_subtype_NK-CD56-bright_IAV,ENSG00000188906,928,1.4807218291673767e-8,0.844083861328945,1.0898254956548287e-9,0.06203149871443907,0.09388462405957222,0.1559161227740113,1.5134992061334591,1e-5,LRRK2,response,subtype,NK-CD56-bright,IAV,Not_signif
foo2020,response_subtype_NK-CD56-dim_COV,ENSG00000145335,358,7.803191322020353e-11,0.8581539378250446,2.2709426202558832e-12,0.02485764403325103,0.11698841806140045,0.14184606209465148,4.706335721314134,1e-5,SNCA,response,subtype,NK-CD56-dim,COV,Not_signif
foo2020,response_subtype_NK-CD56-dim_COV,ENSG00000188906,928,1.3631984021544922e-8,0.7770897601307296,1.1129954905598474e-9,0.063286562704788,0.15962366241950407,0.22291022512429207,2.5222362472757207,1e-5,LRRK2,response,subtype,NK-CD56-dim,COV,Not_signif
foo2020,response_subtype_NK-CD56-dim_IAV,ENSG00000145335,358,5.869317813372012e-11,0.6454767012668583,6.339646928271951e-12,0.0694350140607547,0.28508828460735397,0.35452329866810867,4.105828859743667,1e-5,SNCA,response,subtype,NK-CD56-dim,IAV,Not_signif
foo2020,response_subtype_NK-CD56-dim_IAV,ENSG00000188906,928,1.318865240634158e-8,0.7518176898310395,1.0867388749044296e-9,0.061763011575454614,0.18641928431811408,0.2481822958935687,3.0182997810974523,1e-5,LRRK2,response,subtype,NK-CD56-dim,IAV,Not_signif
foo2020,response_subtype_NK-innate-lymphoid_COV,ENSG00000145335,358,8.257248747471767e-11,0.9080887851932296,2.3548144562523015e-12,0.025830930503889196,0.06608028421795412,0.09191121472184331,2.558184429631942,1e-5,SNCA,response,subtype,NK-innate-lymphoid,COV,Not_signif
foo2020,response_subtype_NK-innate-lymphoid_COV,ENSG00000188906,928,1.4695505850971413e-8,0.837715705849023,1.2659570319161282e-9,0.07207553357967049,0.09020874460984482,0.1622842781895153,1.2515862197555614,1e-5,LRRK2,response,subtype,NK-innate-lymphoid,COV,Not_signif
foo2020,response_subtype_NK-innate-lymphoid_IAV,ENSG00000145335,358,8.187315223158209e-11,0.9003978640304604,2.513350421554439e-12,0.027568472283043568,0.07203366360210835,0.09960213588515192,2.612900086103567,1e-5,SNCA,response,subtype,NK-innate-lymphoid,IAV,Not_signif
foo2020,response_subtype_NK-innate-lymphoid_IAV,ENSG00000188906,928,1.4231878994924583e-8,0.8112867075618929,1.0113385506329891e-9,0.0575200503838226,0.13119322681106618,0.18871327719488878,2.2808260065078807,1e-5,LRRK2,response,subtype,NK-innate-lymphoid,IAV,Not_signif
foo2020,response_subtype_NK-memory-like_COV,ENSG00000145335,358,8.279802411637428e-11,0.9105691185488309,2.2106044232541723e-12,0.02424587969612414,0.06518500167003767,0.08943088136616181,2.688498107183874,1e-5,SNCA,response,subtype,NK-memory-like,COV,Not_signif
foo2020,response_subtype_NK-memory-like_COV,ENSG00000188906,928,1.5083941713284326e-8,0.8598584497514403,1.0947507809348586e-9,0.062328335489318494,0.07781319858054804,0.14014153406986654,1.2484401832595589,1e-5,LRRK2,response,subtype,NK-memory-like,COV,Not_signif
foo2020,response_subtype_NK-memory-like_IAV,ENSG00000145335,358,8.268621173076194e-11,0.9093394647437258,2.5021469475098286e-12,0.02745408958639989,0.0632064455846848,0.09066053517108469,2.302259755719446,1e-5,SNCA,response,subtype,NK-memory-like,IAV,Not_signif
foo2020,response_subtype_NK-memory-like_IAV,ENSG00000188906,928,1.5066824056530736e-8,0.8588826595979584,1.1527999360016537e-9,0.06563975686447243,0.07547756731794662,0.14111732418241907,1.1498757905789703,1e-5,LRRK2,response,subtype,NK-memory-like,IAV,Not_signif
foo2020,response_subtype_Plasmablast_COV,ENSG00000145335,356,8.075351078372807e-11,0.8880830473181717,2.3708681736274643e-12,0.025987585108725328,0.08592936748997802,0.11191695259870335,3.3065545386565085,1e-5,SNCA,response,subtype,Plasmablast,COV,Not_signif
foo2020,response_subtype_Plasmablast_COV,ENSG00000188906,926,1.491935410732392e-8,0.8504761510138864,1.232244630426187e-9,0.0701646113185984,0.07935922151591798,0.14952383283451637,1.1310434138310745,1e-5,LRRK2,response,subtype,Plasmablast,COV,Not_signif
foo2020,response_subtype_Plasmablast_IAV,ENSG00000145335,354,8.273233640152739e-11,0.9098467191218828,2.2921914816773927e-12,0.02514330626449885,0.06500997452859225,0.0901532807930911,2.5855778012927138,1e-5,SNCA,response,subtype,Plasmablast,IAV,Not_signif
foo2020,response_subtype_Plasmablast_IAV,ENSG00000188906,924,1.4789914606845086e-8,0.8430974665937211,1.437372387664826e-9,0.08186221564659285,0.07504030153239802,0.15690251717899087,0.9166658993980117,1e-5,LRRK2,response,subtype,Plasmablast,IAV,Not_signif
foo2020,response_subtype_T-CD4-effector_COV,ENSG00000145335,358,5.905093989636947e-11,0.649411176954445,2.643491850205791e-11,0.2906573978374338,0.05993142512263455,0.3505888229600683,0.2061926707131484,1e-5,SNCA,response,subtype,T-CD4-effector,COV,Not_signif
foo2020,response_subtype_T-CD4-effector_COV,ENSG00000188906,928,1.5238063636909187e-8,0.868644153172985,1.0595161440470629e-9,0.06032657280305297,0.07102925772638094,0.13135583052943392,1.1774124473848169,1e-5,LRRK2,response,subtype,T-CD4-effector,COV,Not_signif
foo2020,response_subtype_T-CD4-effector_IAV,ENSG00000145335,358,7.763892930422351e-11,0.8538321074215213,6.873278019385688e-12,0.07551804655648509,0.07064984593748287,0.14616789249396794,0.935535930271171,1e-5,SNCA,response,subtype,T-CD4-effector,IAV,Not_signif
foo2020,response_subtype_T-CD4-effector_IAV,ENSG00000188906,928,1.4992344607809138e-8,0.854636966758951,1.2049515653267968e-9,0.06861138072864884,0.07675163631510265,0.14536301704375149,1.1186429350350449,1e-5,LRRK2,response,subtype,T-CD4-effector,IAV,Not_signif
foo2020,response_subtype_T-CD4-naive_COV,ENSG00000145335,358,8.269918554352604e-11,0.909482143912449,2.455337849051301e-12,0.02693893526737935,0.06357892073501724,0.09051785600239659,2.3601126066777276,1e-5,SNCA,response,subtype,T-CD4-naive,COV,Not_signif
foo2020,response_subtype_T-CD4-naive_COV,ENSG00000188906,928,1.4917869473140034e-8,0.8503915198420349,1.2760394331593858e-9,0.072663543585476,0.07694492037858096,0.14960846396405697,1.0589205615615025,1e-5,LRRK2,response,subtype,T-CD4-naive,COV,Not_signif
foo2020,response_subtype_T-CD4-naive_IAV,ENSG00000145335,358,8.020707163530601e-11,0.8820751859693253,2.1967290935909605e-12,0.02406461091737001,0.09386020303090159,0.1179248139482716,3.9003415992548884,1e-5,SNCA,response,subtype,T-CD4-naive,IAV,Not_signif
foo2020,response_subtype_T-CD4-naive_IAV,ENSG00000188906,928,1.4576432775276407e-8,0.8309279581753448,1.757951602846183e-9,0.10014290998422558,0.06892911550604418,0.16907202549026976,0.6883074949280167,1e-5,LRRK2,response,subtype,T-CD4-naive,IAV,Not_signif
foo2020,response_subtype_T-CD8-central-effector-mem_COV,ENSG00000145335,358,8.301167871252837e-11,0.9129187794177968,2.358747878630933e-12,0.025879066344345968,0.06120215415248517,0.08708122049683115,2.364928986932195,1e-5,SNCA,response,subtype,T-CD8-central-effector-mem,COV,Not_signif
foo2020,response_subtype_T-CD8-central-effector-mem_COV,ENSG00000188906,928,1.509610926884858e-8,0.8605520599273221,1.0370629732798474e-9,0.059037250840648106,0.08041067309885777,0.1394479239395059,1.3620328174816316,1e-5,LRRK2,response,subtype,T-CD8-central-effector-mem,COV,Not_signif
foo2020,response_subtype_T-CD8-central-effector-mem_IAV,ENSG00000145335,358,7.627444334439012e-11,0.8388262085371295,2.812597305993068e-12,0.030801093083434754,0.13037269830034753,0.1611737913837823,4.232729596550057,1e-5,SNCA,response,subtype,T-CD8-central-effector-mem,IAV,Not_signif
foo2020,response_subtype_T-CD8-central-effector-mem_IAV,ENSG00000188906,928,1.4945737445812054e-8,0.8519801305801933,1.0255900038637331e-9,0.05837400029221447,0.08964585315626399,0.14801985344847846,1.535715433369406,1e-5,LRRK2,response,subtype,T-CD8-central-effector-mem,IAV,Not_signif
foo2020,response_subtype_T-CD8-effector-mem-reexpress-cd45RA_COV,ENSG00000145335,358,8.060030191696304e-11,0.8863997257729792,4.76159483136702e-12,0.05230421936368835,0.06129605477796891,0.11360027414165726,1.171914150018326,1e-5,SNCA,response,subtype,T-CD8-effector-mem-reexpress-cd45RA,COV,Not_signif
foo2020,response_subtype_T-CD8-effector-mem-reexpress-cd45RA_COV,ENSG00000188906,928,1.5059162478062852e-8,0.8584459121542686,1.2680443160817152e-9,0.07221538904767524,0.06933868247084818,0.14155407151852342,0.9601649092421572,1e-5,LRRK2,response,subtype,T-CD8-effector-mem-reexpress-cd45RA,COV,Not_signif
foo2020,response_subtype_T-CD8-effector-mem-reexpress-cd45RA_IAV,ENSG00000145335,358,8.111296241818561e-11,0.8920376963126738,2.5930745840142187e-12,0.02843774579369664,0.07952455780992312,0.10796230360361976,2.796443796454152,1e-5,SNCA,response,subtype,T-CD8-effector-mem-reexpress-cd45RA,IAV,Not_signif
foo2020,response_subtype_T-CD8-effector-mem-reexpress-cd45RA_IAV,ENSG00000188906,928,1.5024821929839126e-8,0.8564883329537825,1.1880969002798971e-9,0.06765147384800994,0.07586017698528817,0.14351165083329812,1.121338127173998,1e-5,LRRK2,response,subtype,T-CD8-effector-mem-reexpress-cd45RA,IAV,Not_signif
foo2020,response_subtype_T-CD8-naive_COV,ENSG00000145335,358,8.324864168169718e-11,0.9155247735132778,2.0835254053453456e-12,0.0228518931675085,0.061623333233882936,0.08447522640139143,2.6966401769066914,1e-5,SNCA,response,subtype,T-CD8-naive,COV,Not_signif
foo2020,response_subtype_T-CD8-naive_COV,ENSG00000188906,928,1.2868917169507726e-8,0.7335912175799078,3.319981638519194e-9,0.18917795985683528,0.07723080637435993,0.2664087662311952,0.408244207902475,1e-5,LRRK2,response,subtype,T-CD8-naive,COV,Not_signif
foo2020,response_subtype_T-CD8-naive_IAV,ENSG00000145335,358,8.244149823217714e-11,0.9066482344024056,2.5933889840226962e-12,0.028455832023940728,0.06489593348861881,0.09335176551255954,2.2805846419820006,1e-5,SNCA,response,subtype,T-CD8-naive,IAV,Not_signif
foo2020,response_subtype_T-CD8-naive_IAV,ENSG00000188906,928,1.4034402007588543e-8,0.8000295534691528,1.5905378089798143e-9,0.0905590226586895,0.1094114082472175,0.199970430905907,1.2081778826123302,1e-5,LRRK2,response,subtype,T-CD8-naive,IAV,Not_signif
foo2020,response_subtype_T-gammadelta_COV,ENSG00000145335,358,8.275543302113671e-11,0.9101007240857699,2.690914054826507e-12,0.02953289100438738,0.060366384824397094,0.08989927582878447,2.0440391296412233,1e-5,SNCA,response,subtype,T-gammadelta,COV,Not_signif
foo2020,response_subtype_T-gammadelta_COV,ENSG00000188906,928,1.475696236139556e-8,0.8412190275128757,1.21743094082269e-9,0.06931004689236876,0.08947090962036122,0.15878095651273,1.2908793693257798,1e-5,LRRK2,response,subtype,T-gammadelta,COV,Not_signif
foo2020,response_subtype_T-gammadelta_IAV,ENSG00000145335,358,8.150837276775567e-11,0.8963862113565478,2.361425640572576e-12,0.025891995322627655,0.07772179323695466,0.10361378855958231,3.0017691672078923,1e-5,SNCA,response,subtype,T-gammadelta,IAV,Not_signif
foo2020,response_subtype_T-gammadelta_IAV,ENSG00000188906,928,1.4216786930686016e-8,0.810426386088475,1.353096440893993e-9,0.07702056177828875,0.11255303656335199,0.18957359834164073,1.4613375177312644,1e-5,LRRK2,response,subtype,T-gammadelta,IAV,Not_signif
foo2020,response_subtype_T-mucosal-assoc-invariant_COV,ENSG00000145335,358,8.211639565529897e-11,0.9030729272616237,2.325461736193836e-12,0.025502780720119043,0.0714242919338158,0.09692707265393485,2.8006472203036847,1e-5,SNCA,response,subtype,T-mucosal-assoc-invariant,COV,Not_signif
foo2020,response_subtype_T-mucosal-assoc-invariant_COV,ENSG00000188906,928,1.494038388088187e-8,0.8516749511961165,1.1615040091051623e-9,0.06612921334895952,0.0821958193530368,0.14832503270199632,1.242957766929645,1e-5,LRRK2,response,subtype,T-mucosal-assoc-invariant,COV,Not_signif
foo2020,response_subtype_T-mucosal-assoc-invariant_IAV,ENSG00000145335,358,8.214091832947333e-11,0.9033426147335858,2.9399912888709148e-12,0.03226808850116867,0.06438929668016413,0.0966573851813328,1.9954481244785267,1e-5,SNCA,response,subtype,T-mucosal-assoc-invariant,IAV,Not_signif
foo2020,response_subtype_T-mucosal-assoc-invariant_IAV,ENSG00000188906,928,1.416789062250806e-8,0.8076390573817194,9.89607010207489e-10,0.056276354949896606,0.13608457251088488,0.19236092746078148,2.4181483081489965,1e-5,LRRK2,response,subtype,T-mucosal-assoc-invariant,IAV,Not_signif
foo2020,response_subtype_T-reg_COV,ENSG00000145335,358,8.245982192653564e-11,0.9068497487549357,2.3496550487190958e-12,0.02577289297965762,0.06737735818059584,0.09315025116025347,2.614272221351959,1e-5,SNCA,response,subtype,T-reg,COV,Not_signif
foo2020,response_subtype_T-reg_COV,ENSG00000188906,928,1.4066577205943798e-8,0.8018636971369071,2.192406167741792e-9,0.12490464247213552,0.07323164413197271,0.19813628660410823,0.5863004183235997,1e-5,LRRK2,response,subtype,T-reg,COV,Not_signif
foo2020,response_subtype_T-reg_IAV,ENSG00000145335,358,7.458803560291353e-11,0.820279983224893,4.268642372421173e-12,0.04681137491978084,0.13290864177647083,0.17972001669625165,2.8392381553464756,1e-5,SNCA,response,subtype,T-reg,IAV,Not_signif
foo2020,response_subtype_T-reg_IAV,ENSG00000188906,928,1.469203534524045e-8,0.8375178700489118,1.1623159416698809e-9,0.0661613725539347,0.09632074154280254,0.16248211409673724,1.4558455761219578,1e-5,LRRK2,response,subtype,T-reg,IAV,Not_signif
